identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
7358995425283554898,user,Royaume-Uni,en,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,418,3196,106.53,8.88,gb
8231674564644087371,user,Espagne,es,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,531,3196,106.53,8.88,es
-3.07519E+18,user,Danemark,en,5,8,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,284,3196,106.53,8.88,dk
8276740891524335464,user,Allemagne,de,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,206,3196,106.53,8.88,de
-6.93845E+18,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,698,3196,106.53,8.88,fr
7621514157155867990,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,423,3196,106.53,8.88,fr
4627068708290083872,user,Pays-Bas,en,5,8,15,0,1,0,18,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,606,3196,106.53,8.88,nl
7041422564112319303,user,Royaume-Uni,en,5,8,3,0,1,0,3,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,346,3196,106.53,8.88,gb
1919165147969601586,user,Etats-Unis,en,5,8,0,0,1,0,0,0,F,3,miss,FALSE,FALSE,FALSE,TRUE,616,3195,106.5,8.88,us
-7.76051E+18,user,Pays-Bas,en,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,699,3195,106.5,8.88,nl
2062741480527408663,user,France,fr,5,9,63,0,1,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,188,3195,106.5,8.88,fr
2641460096695498215,user,Royaume-Uni,en,5,8,12,0,1,0,18,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,265,3195,106.5,8.88,gb
3467683500363033224,user,France,fr,5,8,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,468,3195,106.5,8.88,fr
5694871524022508466,user,France,fr,5,8,0,1,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,647,3195,106.5,8.88,fr
1529268235056801305,user,Italie,it,5,8,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,18,2859,95.3,7.94,it
-8.74628E+18,user,Pays-Bas,en,5,8,24,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,341,2859,95.3,7.94,nl
5722190636909955746,user,Royaume-Uni,en,5,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,162,2859,95.3,7.94,gb
9092373777238738357,user,Kazakhstan,en,5,9,1,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,kz
1210609097230593258,user,Espagne,es,5,8,5,1,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,439,2859,95.3,7.94,es
4028128650920680734,user,France,fr,5,5,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,505,2858,95.27,7.94,fr
-7.58119E+18,user,Royaume-Uni,en,5,8,27,3,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,185,2858,95.27,7.94,gb
-7.48944E+18,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,644,2858,95.27,7.94,fr
5696920839424174588,user,France,fr,5,8,0,0,1,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,333,2858,95.27,7.94,fr
7552115645440651908,user,Royaume-Uni,en,5,8,7,1,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,18,2858,95.27,7.94,gb
6805802251916900542,user,Royaume-Uni,en,5,8,1,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,169,2858,95.27,7.94,gb
2763282001024679756,user,Royaume-Uni,en,5,8,4,3,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,378,2858,95.27,7.94,gb
-6.04686E+18,user,Royaume-Uni,en,5,10,91,0,1,0,5,5,F,2,mrs,TRUE,FALSE,TRUE,TRUE,70,2858,95.27,7.94,gb
6902595877817724190,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,631,2858,95.27,7.94,fr
296885914448185659,user,Royaume-Uni,en,5,9,69,0,1,0,3,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,14,2858,95.27,7.94,gb
290957950619621226,user,France,fr,5,7,3,2,1,0,11,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,2858,95.27,7.94,fr
3733265043731664691,user,Etats-Unis,en,5,8,0,1,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,319,2857,95.23,7.94,us
5580325419225287125,user,Italie,it,5,8,1,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,359,2857,95.23,7.94,it
883444860029761348,user,Italie,it,5,8,2,0,1,0,2,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,496,2857,95.23,7.94,it
-4.55467E+18,user,France,en,5,8,0,2,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,2857,95.23,7.94,fr
7985711879648336109,user,France,fr,5,11,2,1,1,0,0,1,M,1,mr,TRUE,FALSE,TRUE,FALSE,132,2857,95.23,7.94,fr
2831105596984143069,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,683,2857,95.23,7.94,fr
6246635094781655464,user,France,fr,5,8,0,1,1,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,696,2857,95.23,7.94,fr
-8.07145E+18,user,France,fr,5,8,3,0,1,0,14,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,73,2857,95.23,7.94,fr
-6.45493E+18,user,Su?de,en,5,8,8,2,1,0,1,1,F,3,miss,FALSE,FALSE,FALSE,TRUE,46,2857,95.23,7.94,se
5056393407666257448,user,Suisse,fr,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,501,2857,95.23,7.94,ch
-1.35483E+18,user,Italie,it,5,8,3,0,1,0,7,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,545,2857,95.23,7.94,it
1723593854187780771,user,Etats-Unis,en,5,8,0,1,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,534,2857,95.23,7.94,us
4172852467258582150,user,Royaume-Uni,en,5,8,1,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,365,2857,95.23,7.94,gb
-6.76706E+18,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,581,2857,95.23,7.94,fr
6814369843979382043,user,Italie,it,5,8,1,1,1,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,224,2857,95.23,7.94,it
-3.73608E+18,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,637,2856,95.2,7.93,fr
-7.22683E+18,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,397,2856,95.2,7.93,fr
-2.24242E+18,user,France,fr,5,8,0,4,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,2856,95.2,7.93,fr
8033416669155214282,user,Royaume-Uni,en,5,8,1,0,1,0,0,0,F,3,miss,FALSE,FALSE,FALSE,TRUE,692,2856,95.2,7.93,gb
-3.76877E+18,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,412,2856,95.2,7.93,fr
-3.20693E+18,user,Royaume-Uni,en,5,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,32,2856,95.2,7.93,gb
8868749075429097291,user,Etats-Unis,en,5,8,1,0,1,0,1,4,M,1,mr,FALSE,FALSE,FALSE,TRUE,513,2855,95.17,7.93,us
-7.68586E+18,user,France,fr,5,7,1,3,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,344,2855,95.17,7.93,fr
-2.029E+18,user,Italie,it,5,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,624,2855,95.17,7.93,it
1827190672126093143,user,Italie,it,5,10,65,3,1,0,1,1,F,3,miss,TRUE,FALSE,TRUE,FALSE,14,2855,95.17,7.93,it
-4.82096E+18,user,France,fr,5,10,0,0,1,0,0,0,F,2,mrs,TRUE,TRUE,TRUE,TRUE,50,2855,95.17,7.93,fr
8741576311502401300,user,Royaume-Uni,en,5,8,4,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,33,2855,95.17,7.93,gb
2595483430989482176,user,Pays-Bas,en,5,8,12,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,36,2855,95.17,7.93,nl
7245945609582463884,user,Royaume-Uni,en,5,9,2,0,1,0,0,0,F,3,miss,FALSE,FALSE,FALSE,FALSE,505,2855,95.17,7.93,gb
4142221929142237208,user,France,fr,5,8,0,0,1,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,191,2855,95.17,7.93,fr
-5.53912E+18,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,223,2855,95.17,7.93,fr
-4.42659E+18,user,France,fr,5,8,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,366,2854,95.13,7.93,fr
7993144617745595526,user,France,fr,5,8,0,1,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,16,2854,95.13,7.93,fr
3149183749011045880,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,456,2854,95.13,7.93,fr
-7.61723E+18,user,Allemagne,de,5,11,0,0,1,0,5,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,359,2854,95.13,7.93,de
6520905305199180382,user,Allemagne,en,5,8,3,0,1,0,6,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,59,2854,95.13,7.93,de
2611789523616996241,user,Etats-Unis,en,5,10,14,0,1,0,0,3,F,2,mrs,FALSE,FALSE,FALSE,TRUE,123,2854,95.13,7.93,us
343140785984900896,user,Hong Kong,en,5,8,5,2,1,0,5,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,2853,95.1,7.92,hk
-2.92277E+18,user,France,fr,5,10,2,0,1,0,0,0,F,2,mrs,TRUE,TRUE,TRUE,TRUE,30,2853,95.1,7.92,fr
3987651946751151840,user,France,fr,5,8,0,0,1,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,607,2853,95.1,7.92,fr
7301554828895990029,user,France,fr,5,8,8,0,1,0,1,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,69,2853,95.1,7.92,fr
7522625005692238275,user,France,fr,5,8,0,0,1,0,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,638,2853,95.1,7.92,fr
-6.13528E+17,user,Royaume-Uni,en,5,0,0,0,1,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,621,2852,95.07,7.92,gb
9042830197840688789,user,Allemagne,de,5,8,8,9,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,11,2852,95.07,7.92,de
-5.43436E+18,user,Pays-Bas,en,5,8,2,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,356,2852,95.07,7.92,nl
8589702551930510914,user,France,fr,5,8,1,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,568,2852,95.07,7.92,fr
-8.15009E+18,user,France,fr,5,8,22,1,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,47,2852,95.07,7.92,fr
8836572348046995788,user,Allemagne,de,5,13,2,0,1,0,103,6,F,2,mrs,FALSE,FALSE,FALSE,TRUE,17,3205,106.83,8.9,de
5586938100457500716,user,Italie,it,5,10,0,0,1,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,292,3205,106.83,8.9,it
-5.47954E+18,user,Etats-Unis,en,5,8,4,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,397,3204,106.8,8.9,us
-6.65828E+18,user,France,fr,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,246,3204,106.8,8.9,fr
5141171842146942116,user,Allemagne,en,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,600,3204,106.8,8.9,de
7182996275924055674,user,France,fr,5,8,0,0,1,0,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,138,3204,106.8,8.9,fr
-2.6503E+18,user,France,fr,5,8,0,0,1,0,6,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,603,3204,106.8,8.9,fr
-9.92658E+17,user,Italie,it,5,8,2,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,660,3204,106.8,8.9,it
-1.08812E+18,user,Italie,it,5,8,1,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,13,3204,106.8,8.9,it
-1.68056E+18,user,France,fr,5,9,13,0,1,0,24,5,F,2,mrs,FALSE,FALSE,FALSE,TRUE,43,3204,106.8,8.9,fr
-5.3577E+18,user,Royaume-Uni,en,5,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,706,3204,106.8,8.9,gb
9173140613344307128,user,Royaume-Uni,en,4,8,9,0,1,0,0,2,F,3,miss,FALSE,FALSE,FALSE,TRUE,642,3203,106.77,8.9,gb
-5.9955E+18,user,Chypre,en,4,8,8,0,1,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,29,3203,106.77,8.9,cy
138415899099379124,user,France,en,4,9,123,1,1,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,28,3203,106.77,8.9,fr
3416560808280319346,user,Espagne,es,4,13,142,0,1,0,2,6,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,3203,106.77,8.9,es
3226223950757989018,user,France,fr,4,8,26,0,1,0,1,0,M,1,mr,FALSE,FALSE,FALSE,FALSE,233,3203,106.77,8.9,fr
3757315302931727920,user,Italie,it,4,8,0,6,1,0,0,0,F,3,miss,FALSE,FALSE,FALSE,TRUE,13,3203,106.77,8.9,it
2958205263382279601,user,France,fr,4,8,16,1,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,20,3203,106.77,8.9,fr
-5.36573E+18,user,France,fr,4,8,11,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,34,3203,106.77,8.9,fr
5707364418395124434,user,France,fr,4,8,4,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,72,3202,106.73,8.89,fr
-2.03958E+17,user,Royaume-Uni,en,4,8,0,2,1,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,17,3202,106.73,8.89,gb
2300535450444342446,user,France,fr,4,8,1,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,666,3202,106.73,8.89,fr
-4.97674E+17,user,Italie,it,4,8,0,3,1,0,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,516,3202,106.73,8.89,it
3082949763330385562,user,Espagne,es,4,8,18,0,1,0,5,3,F,2,mrs,TRUE,FALSE,TRUE,FALSE,114,3202,106.73,8.89,es
-9.02707E+17,user,Italie,it,4,8,2,1,1,0,3,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,15,3202,106.73,8.89,it
-7.21173E+18,user,France,fr,4,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,676,3202,106.73,8.89,fr
4243979476046025444,user,Allemagne,en,4,13,14,4,1,0,11,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,114,3202,106.73,8.89,de
6715201119139000104,user,France,fr,4,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,285,3202,106.73,8.89,fr
-6.97261E+18,user,Etats-Unis,en,4,8,0,0,1,0,1,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,149,3202,106.73,8.89,us
-2.0606E+18,user,Italie,it,4,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,424,3205,106.83,8.9,it
-7.93369E+18,user,Royaume-Uni,en,4,8,0,0,1,0,0,0,F,3,miss,TRUE,FALSE,TRUE,TRUE,662,3205,106.83,8.9,gb
6487551000187081558,user,Italie,it,4,8,2,0,1,0,0,1,M,1,mr,FALSE,FALSE,FALSE,TRUE,324,3201,106.7,8.89,it
6095652211258560347,user,Su?de,en,4,8,24,0,1,0,3,3,F,2,mrs,FALSE,FALSE,FALSE,TRUE,30,3201,106.7,8.89,se
257891019623724006,user,Etats-Unis,en,4,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,650,3201,106.7,8.89,us
5459135942417438180,user,Royaume-Uni,en,4,8,0,1,1,0,0,1,F,3,miss,FALSE,FALSE,FALSE,TRUE,23,3201,106.7,8.89,gb
-7.30637E+18,user,Allemagne,en,4,8,208,1,1,0,31,11,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,3201,106.7,8.89,de
-1.12255E+18,user,France,fr,4,8,41,0,1,0,0,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,162,3201,106.7,8.89,fr
-9.09681E+18,user,Royaume-Uni,en,4,8,0,0,1,0,0,2,M,1,mr,TRUE,FALSE,TRUE,TRUE,582,3201,106.7,8.89,gb
-1.16602E+18,user,France,fr,4,8,0,1,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,234,3201,106.7,8.89,fr
-1.93773E+18,user,France,fr,4,8,0,1,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,14,3201,106.7,8.89,fr
-5.64689E+18,user,Pays-Bas,en,4,9,95,0,1,0,119,7,F,2,mrs,TRUE,FALSE,TRUE,FALSE,12,3201,106.7,8.89,nl
945947558880164754,user,Belgique,fr,4,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,533,3201,106.7,8.89,be
725427732549864369,user,France,fr,4,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,336,3201,106.7,8.89,fr
-3.14557E+18,user,Pays-Bas,en,4,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,584,3201,106.7,8.89,nl
-1.01431E+18,user,Danemark,en,4,12,55,0,1,0,21,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,83,3200,106.67,8.89,dk
-8.55625E+18,user,France,fr,4,8,1,2,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,54,3200,106.67,8.89,fr
-8.16519E+18,user,France,fr,4,8,2,1,1,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,695,3200,106.67,8.89,fr
5276125643242541551,user,Espagne,es,4,8,21,0,1,0,6,2,F,3,miss,FALSE,FALSE,FALSE,TRUE,53,3200,106.67,8.89,es
6474821071459312465,user,Royaume-Uni,en,4,8,1,2,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,21,3200,106.67,8.89,gb
6677097481738021932,user,Belgique,fr,4,8,1,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,704,3200,106.67,8.89,be
-7.57411E+18,user,France,fr,4,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,179,3200,106.67,8.89,fr
-5.80009E+18,user,France,fr,4,8,0,1,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,83,3200,106.67,8.89,fr
-2.00074E+18,user,Italie,it,4,9,7,1,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,16,3200,106.67,8.89,it
-3.78997E+18,user,Allemagne,de,4,8,0,0,1,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,173,3200,106.67,8.89,de
-4.08276E+18,user,France,fr,4,8,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,574,3205,106.83,8.9,fr
-3.60821E+18,user,France,fr,4,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,408,3205,106.83,8.9,fr
3124142757648454736,user,France,fr,4,8,1,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,595,3200,106.67,8.89,fr
-1.67565E+18,user,France,fr,4,8,0,1,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,618,3200,106.67,8.89,fr
-2.25411E+18,user,France,fr,4,8,0,0,1,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,254,3199,106.63,8.89,fr
1298124780845454191,user,France,fr,4,8,0,2,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,195,3199,106.63,8.89,fr
-5.74638E+18,user,France,fr,4,8,2,0,1,0,2,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,473,3199,106.63,8.89,fr
-1.10289E+18,user,France,fr,4,8,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,617,3199,106.63,8.89,fr
4468616926266353979,user,France,fr,4,8,0,0,1,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,132,3199,106.63,8.89,fr
-3.39358E+18,user,Irlande,en,4,8,4,0,1,0,1,0,F,3,miss,TRUE,TRUE,FALSE,TRUE,146,3199,106.63,8.89,ie
-6.67071E+18,user,Royaume-Uni,en,4,8,0,0,1,0,3,2,M,1,mr,FALSE,FALSE,FALSE,TRUE,646,3199,106.63,8.89,gb
-8.7882E+18,user,France,fr,4,8,0,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,44,3199,106.63,8.89,fr
4032041406110802556,user,France,fr,4,8,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,700,3199,106.63,8.89,fr
-8.30045E+18,user,Italie,it,4,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,16,3199,106.63,8.89,it
1000713833799149839,user,France,fr,4,8,1,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,275,3199,106.63,8.89,fr
1049875562643205725,user,France,fr,4,9,0,1,1,0,1,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,446,3199,106.63,8.89,fr
7503160028573297313,user,France,fr,4,8,0,1,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,651,3199,106.63,8.89,fr
9032542991101374882,user,Etats-Unis,en,4,8,27,0,1,0,18,10,M,1,mr,TRUE,FALSE,TRUE,TRUE,372,3199,106.63,8.89,us
-2.7945E+18,user,France,fr,4,8,0,1,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,131,3199,106.63,8.89,fr
4048233079011740803,user,Italie,it,4,8,1,3,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,44,3198,106.6,8.88,it
6377437218413536577,user,Etats-Unis,en,4,8,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,251,3198,106.6,8.88,us
-6.32378E+18,user,France,fr,4,9,0,0,1,0,0,13,F,2,mrs,FALSE,FALSE,FALSE,TRUE,210,3198,106.6,8.88,fr
-1.0393E+18,user,France,fr,4,8,0,3,1,0,0,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,125,3198,106.6,8.88,fr
-6.83532E+18,user,France,fr,4,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,40,3198,106.6,8.88,fr
-7.32354E+18,user,Royaume-Uni,en,4,8,2,0,1,0,5,5,M,1,mr,FALSE,FALSE,FALSE,TRUE,11,3198,106.6,8.88,gb
5899250746105268491,user,France,fr,4,8,0,0,1,0,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,573,3198,106.6,8.88,fr
5524489185642666984,user,France,fr,4,8,1,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,367,3198,106.6,8.88,fr
-6.08876E+18,user,France,fr,4,8,4,0,1,0,3,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,12,3198,106.6,8.88,fr
-1.04666E+18,user,France,fr,4,8,0,1,1,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,348,3198,106.6,8.88,fr
461264022483465079,user,France,fr,4,8,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,590,3198,106.6,8.88,fr
-3.65524E+18,user,France,fr,4,8,3,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,400,3198,106.6,8.88,fr
6342335071718540249,user,Allemagne,de,4,8,4,1,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,44,3197,106.57,8.88,de
-5.93444E+17,user,Etats-Unis,en,4,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,44,3197,106.57,8.88,us
-5.91228E+18,user,France,fr,4,8,1,0,1,0,1,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,16,3197,106.57,8.88,fr
7188798320040294622,user,France,fr,4,8,0,0,1,0,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,3197,106.57,8.88,fr
8264337534181375629,user,Belgique,fr,4,8,0,0,1,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,205,3197,106.57,8.88,be
1562908396574968603,user,France,fr,4,8,0,2,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,406,3197,106.57,8.88,fr
-6.22421E+18,user,France,fr,4,8,0,0,1,0,0,0,F,3,miss,TRUE,FALSE,TRUE,TRUE,68,3197,106.57,8.88,fr
4568446534432000876,user,France,fr,4,8,0,0,1,0,0,0,F,3,miss,FALSE,FALSE,FALSE,TRUE,259,3197,106.57,8.88,fr
542960005343173964,user,Allemagne,de,4,8,3,0,1,0,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,324,3197,106.57,8.88,de
-4.35063E+18,user,France,fr,4,8,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,617,3197,106.57,8.88,fr
-7.02352E+18,user,Allemagne,de,4,8,4,0,1,0,0,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,525,3197,106.57,8.88,de
3110112767483401971,user,Etats-Unis,en,4,8,1,0,1,0,10,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,392,3197,106.57,8.88,us
-1.58875E+18,user,Royaume-Uni,en,4,8,1,0,1,0,1,0,F,3,miss,FALSE,FALSE,FALSE,TRUE,200,3197,106.57,8.88,gb
-1.24921E+18,user,France,fr,4,9,16,0,1,0,15,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,37,3197,106.57,8.88,fr
-1.12785E+18,user,Portugal,en,4,8,4,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,14,3197,106.57,8.88,pt
6153851005172137186,user,Royaume-Uni,en,4,8,7,0,1,0,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,442,3196,106.53,8.88,gb
9187045180088985263,user,Italie,en,4,8,58,2,1,0,11,9,F,2,mrs,FALSE,FALSE,FALSE,FALSE,11,3196,106.53,8.88,it
7422600174073943355,user,France,fr,4,9,0,0,1,0,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,331,3196,106.53,8.88,fr
